Unnamed: 0,CustomerID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,Segment
42,12399.0,119,4,1108.65,4.787491742782046,1.6094379124341005,7.011799929268738,2,Potential Customers
43,12401.0,303,1,84.3,5.717027701406222,0.6931471805599453,4.446174454497633,3,At Risk
44,12402.0,323,1,225.6,5.780743515792329,0.6931471805599453,5.423186348593906,3,At Risk
45,12403.0,50,1,427.7,3.9318256327243257,0.6931471805599453,6.060757373603932,3,Potential Customers
46,12405.0,149,1,1710.39,5.010635294096256,0.6931471805599453,7.445061184797548,2,Potential Customers
47,12406.0,22,2,3415.3,3.1354942159291497,1.0986122886681098,8.136313373066384,2,Champions
48,12407.0,50,5,1708.12,3.9318256327243257,1.791759469228055,7.443733897151405,2,Potential Customers
49,12408.0,33,5,2888.55,3.5263605246161616,1.791759469228055,7.968856059639959,2,Champions
50,12409.0,79,3,11072.67,4.382026634673881,1.3862943611198906,9.312325497408466,2,Potential Customers
51,12410.0,309,2,693.33,5.736572297479192,1.0986122886681098,6.542947351813216,3,At Risk
52,12412.0,75,3,1226.88,4.330733340286331,1.3862943611198906,7.113044384062484,2,Potential Customers
53,12413.0,67,3,758.1,4.219507705176107,1.3862943611198906,6.632133521022722,2,Potential Customers
54,12414.0,217,3,562.4100000000001,5.384495062789089,1.3862943611198906,6.334007604663526,3,At Risk
55,12415.0,24,21,124914.53,3.218875824868201,3.091042453358316,11.735393027855736,1,Champions
56,12417.0,3,9,3649.1,1.3862943611198906,2.302585092994046,8.202509843461513,1,Champions
57,12418.0,113,1,668.58,4.736198448394496,0.6931471805599453,6.506650650150935,3,Potential Customers
58,12420.0,64,1,600.39,4.174387269895637,0.6931471805599453,6.3992436425478765,3,Potential Customers
59,12421.0,16,4,807.04,2.833213344056216,1.6094379124341005,6.694611562246261,0,Champions
60,12422.0,96,3,803.5600000000001,4.574710978503383,1.3862943611198906,6.690295544136225,2,Potential Customers
61,12423.0,1,8,1859.31,0.6931471805599453,2.19722457733622,7.528498419486568,1,Champions
62,12424.0,163,2,1760.96,5.099866427824199,1.0986122886681098,7.474182104762846,2,Potential Customers
63,12425.0,78,1,777.2,4.3694478524670215,0.6931471805599453,6.6569835605504535,3,Potential Customers
64,12426.0,195,1,582.73,5.278114659230517,0.6931471805599453,6.369438547154207,3,Potential Customers
65,12427.0,22,3,825.8000000000001,3.1354942159291497,1.3862943611198906,6.717562827807614,0,Champions
66,12428.0,26,9,7956.46,3.295836866004329,2.302585092994046,8.981865132439246,1,Champions
67,12429.0,9,4,3750.4,2.302585092994046,1.6094379124341005,8.22988438262624,1,Champions
68,12430.0,43,1,256.4,3.784189633918261,0.6931471805599453,5.5506312951620265,3,Potential Customers
69,12431.0,36,15,6487.45,3.610917912644224,2.772588722239781,8.777778952206313,1,Champions
70,12432.0,43,5,5059.32,3.784189633918261,1.791759469228055,8.529185001388596,2,Champions
71,12433.0,1,7,13375.87,0.6931471805599453,2.079441541679836,9.50128237507538,1,Champions
72,12434.0,85,2,806.14,4.454347296253507,1.0986122886681098,6.6934971352559,2,Potential Customers
73,12435.0,80,2,7829.89,4.394449154672439,1.0986122886681098,8.965831447914955,2,Potential Customers
74,12436.0,100,1,509.01,4.61512051684126,0.6931471805599453,6.234430333369278,3,Potential Customers
75,12437.0,2,18,4951.41,1.0986122886681098,2.9444389791664403,8.507629605767502,1,Champions
76,12438.0,14,2,2906.85,2.70805020110221,1.0986122886681098,7.975169255479829,2,Champions
77,12441.0,367,1,173.55,5.908082938168931,0.6931471805599453,5.162211233551045,3,At Risk
78,12442.0,3,1,172.06,1.3862943611198906,0.6931471805599453,5.153638355178593,0,Potential Customers
79,12444.0,21,5,5005.46,3.091042453358316,1.791759469228055,8.518484357502437,1,Champions
80,12445.0,22,1,133.4,3.1354942159291497,0.6931471805599453,4.900820428089049,0,Potential Customers
81,12446.0,58,1,1002.31,4.07753744390572,0.6931471805599453,6.9110598129904375,3,Potential Customers
82,12447.0,243,1,476.49,5.497168225293202,0.6931471805599453,6.168543217293113,3,At Risk
83,12448.0,44,1,449.45,3.80666248977032,0.6931471805599453,6.110247083097449,3,Potential Customers
84,12449.0,22,4,4067.29,3.1354942159291497,1.6094379124341005,8.310978042729836,2,Champions
85,12450.0,156,2,197.88,5.056245805348308,1.0986122886681098,5.292701627762401,3,Potential Customers
86,12451.0,11,5,9035.52,2.4849066497880004,1.791759469228055,9.109029423519525,1,Champions
87,12452.0,17,2,430.5700000000001,2.8903717578961645,1.0986122886681098,6.067429722163682,0,Potential Customers
88,12453.0,134,1,707.09,4.90527477843843,0.6931471805599453,6.562571204258897,3,Potential Customers
89,12454.0,56,1,3528.34,4.04305126783455,0.6931471805599453,8.168866163607964,2,Potential Customers
90,12455.0,73,6,2466.86,4.30406509320417,1.9459101490553128,7.81110665732229,2,Potential Customers
91,12456.0,44,3,3181.04,3.80666248977032,1.3862943611198906,8.065277779528966,2,Champions
92,12457.0,66,7,2363.23,4.204692619390966,2.079441541679836,7.768207666517555,2,Potential Customers
93,12458.0,71,2,947.4,4.276666119016055,1.0986122886681098,6.854776354191251,2,Potential Customers
94,12461.0,94,2,826.88,4.553876891600541,1.0986122886681098,6.718868216346018,2,Potential Customers
95,12462.0,19,2,1189.59,2.995732273553991,1.0986122886681098,7.082204261557526,0,Champions
96,12463.0,53,4,1344.78,3.9889840465642745,1.6094379124341005,7.204729049594601,2,Potential Customers
97,12464.0,10,8,1212.05,2.3978952727983707,2.19722457733622,7.100893128209941,1,Champions
98,12465.0,17,2,742.19,2.8903717578961645,1.0986122886681098,6.610951732080795,0,Champions
99,12468.0,188,2,729.54,5.241747015059643,1.0986122886681098,6.593783986707386,3,Potential Customers
100,12471.0,2,30,19824.05,1.0986122886681098,3.4339872044851463,9.894701568567964,1,Champions
101,12472.0,32,7,6572.11,3.49650756146648,2.079441541679836,8.790742363252102,1,Champions
102,12473.0,29,5,3938.55,3.4011973816621555,1.791759469228055,8.278821782571185,2,Champions
103,12474.0,17,18,7375.79,2.8903717578961645,2.9444389791664403,8.906093863622669,1,Champions
104,12475.0,54,1,723.38,4.007333185232471,0.6931471805599453,6.585316116572351,3,Potential Customers
105,12476.0,16,11,6816.42,2.833213344056216,2.4849066497880004,8.82723638014411,1,Champions
106,12477.0,23,6,13219.74,3.1780538303479458,1.9459101490553128,9.489542087633344,1,Champions
107,12478.0,4,1,680.99,1.6094379124341005,0.6931471805599453,6.525014994979364,0,Champions
108,12479.0,11,1,527.2,2.4849066497880004,0.6931471805599453,6.269474999863032,0,Champions
109,12480.0,28,4,3281.63,3.367295829986474,1.6094379124341005,8.096400209353131,2,Champions
110,12481.0,23,10,5596.32,3.1780538303479458,2.3978952727983707,8.630043190742814,1,Champions
111,12483.0,17,8,2484.98,2.8903717578961645,2.19722457733622,7.818422226986002,1,Champions
112,12484.0,33,6,4541.72,3.5263605246161616,1.9459101490553128,8.421281230578023,2,Champions
113,12488.0,10,3,1298.66,2.3978952727983707,1.3862943611198906,7.169857970780942,0,Champions
114,12489.0,336,1,334.93,5.820082930352362,0.6931471805599453,5.816902804925467,3,At Risk
115,12490.0,5,10,5417.93,1.791759469228055,2.3978952727983707,8.597653657970227,1,Champions
116,12491.0,39,1,460.4,3.688879454113936,0.6931471805599453,6.134265345739653,0,Potential Customers
117,12492.0,63,2,263.21000000000004,4.158883083359672,1.0986122886681098,5.5767442414854775,3,Potential Customers
118,12493.0,166,2,433.74,5.117993812416755,1.0986122886681098,6.07474815124472,3,Potential Customers
119,12494.0,16,7,1246.1,2.833213344056216,2.079441541679836,7.128576134926702,2,Champions
120,12497.0,82,1,1043.1,4.418840607796598,0.6931471805599453,6.950910549296065,3,Potential Customers
121,12498.0,21,3,403.7000000000001,3.091042453358316,1.3862943611198906,6.00314605188182,0,Potential Customers
122,12500.0,23,11,4257.82,3.1780538303479458,2.4849066497880004,8.356747405587967,1,Champions
123,12501.0,337,1,2169.39,5.823045895483019,0.6931471805599453,7.682662153888476,3,At Risk
124,12502.0,96,5,3723.87,4.574710978503383,1.791759469228055,8.222787230875806,2,Potential Customers
125,12504.0,18,2,482.05,2.9444389791664403,1.0986122886681098,6.180120167963518,0,Potential Customers
126,12506.0,233,1,73.5,5.455321115357702,0.6931471805599453,4.310799125385514,3,At Risk
127,12507.0,134,3,1304.81,4.90527477843843,1.3862943611198906,7.174578816863813,2,Potential Customers
128,12508.0,26,2,398.27,3.295836866004329,1.0986122886681098,5.989637879766574,0,Potential Customers
129,12509.0,284,1,176.5,5.652489180268651,0.6931471805599453,5.178970608915471,3,At Risk
130,12510.0,143,2,982.57,4.969813299576001,1.0986122886681098,6.8911888096735625,2,Potential Customers
131,12512.0,66,2,138.03,4.204692619390966,1.0986122886681098,4.934689737181452,3,Potential Customers
132,12513.0,113,1,612.29,4.736198448394496,0.6931471805599453,6.418837907265026,3,Potential Customers
133,12514.0,267,1,1017.68,5.5909869805108565,0.6931471805599453,6.926262950537877,3,At Risk
134,12515.0,353,1,383.7,5.869296913133774,0.6931471805599453,5.95246380975825,3,At Risk
135,12516.0,78,2,1312.06,4.3694478524670215,1.0986122886681098,7.180115570136106,2,Potential Customers
136,12517.0,28,5,2502.84,3.367295829986474,1.791759469228055,7.825580832414862,2,Champions
137,12518.0,1,5,2056.89,0.6931471805599453,1.791759469228055,7.629436465014086,1,Champions
138,12519.0,64,1,340.84000000000003,4.174387269895637,0.6931471805599453,5.83434279133577,3,Potential Customers
139,12520.0,79,5,2634.26,4.382026634673881,1.791759469228055,7.876737127834484,2,Potential Customers
140,12521.0,143,1,599.68,4.969813299576001,0.6931471805599453,6.39806234681208,3,Potential Customers
141,12522.0,39,2,192.72,3.688879454113936,1.0986122886681098,5.266413817535028,0,Potential Customers
142,12523.0,19,11,1789.77,2.995732273553991,2.4849066497880004,7.490400973937009,1,Champions
143,12524.0,9,8,4485.72,2.302585092994046,2.19722457733622,8.408877201532766,1,Champions
144,12526.0,1,3,1316.66,0.6931471805599453,1.3862943611198906,7.183612715167257,0,Champions
145,12527.0,82,3,348.71000000000004,4.418840607796598,1.3862943611198906,5.857104239599851,3,Potential Customers
146,12528.0,9,6,1933.48,2.302585092994046,1.9459101490553128,7.567593835498341,1,Champions
147,12530.0,60,4,1662.28,4.110873864173311,1.6094379124341005,7.416546835435133,2,Potential Customers
148,12531.0,15,1,125.22,2.772588722239781,0.6931471805599453,4.838026416156094,0,Potential Customers
149,12532.0,30,1,349.83000000000004,3.4339872044851463,0.6931471805599453,5.860301775655642,0,Potential Customers
150,12534.0,131,1,1089.18,4.882801922586371,0.6931471805599453,6.9940980992041535,3,Potential Customers
151,12535.0,92,2,716.35,4.532599493153256,1.0986122886681098,6.575563866544399,2,Potential Customers
152,12536.0,43,3,12601.830000000002,3.784189633918261,1.3862943611198906,9.441676670894656,2,Champions
153,12538.0,29,1,363.95,3.4011973816621555,0.6931471805599453,5.899760357897641,0,Potential Customers
154,12539.0,22,4,5568.35,3.1354942159291497,1.6094379124341005,8.625033629522884,2,Champions
155,12540.0,20,17,13400.24,3.044522437723423,2.8903717578961645,9.503102518971122,1,Champions
156,12541.0,30,3,981.18,3.4339872044851463,1.3862943611198906,6.889774590946187,2,Champions
157,12544.0,36,1,372.7,3.610917912644224,0.6931471805599453,5.923453336491439,0,Potential Customers
158,12545.0,75,2,1000.39,4.330733340286331,1.0986122886681098,6.909144313826412,2,Potential Customers
159,12546.0,47,2,1161.5,3.871201010907891,1.0986122886681098,7.058328137461511,2,Champions
160,12547.0,198,2,207.8,5.293304824724492,1.0986122886681098,5.341376856008484,3,Potential Customers
161,12548.0,166,1,95.2,5.117993812416755,0.6931471805599453,4.566429357671661,3,Potential Customers
162,12550.0,79,1,964.83,4.382026634673881,0.6931471805599453,6.872987835288763,3,Potential Customers
163,12551.0,358,1,168.0,5.883322388488279,0.6931471805599453,5.1298987149230735,3,At Risk
164,12552.0,39,2,437.82,3.688879454113936,1.0986122886681098,6.084089306213804,0,Potential Customers
165,12553.0,8,10,3692.28,2.19722457733622,2.3978952727983707,8.214270231095687,1,Champions
166,12556.0,50,2,603.71,3.9318256327243257,1.0986122886681098,6.404749004268278,0,Potential Customers
167,12557.0,16,5,11990.96,2.833213344056216,1.791759469228055,9.391991704219834,1,Champions
168,12558.0,8,1,269.96,2.19722457733622,0.6931471805599453,5.601971208509516,0,Potential Customers
169,12559.0,311,2,561.71,5.7430031878094825,1.0986122886681098,6.33276439774036,3,At Risk
170,12560.0,5,3,2134.01,1.791759469228055,1.3862943611198906,7.666226609492505,0,Champions
171,12561.0,303,1,238.85,5.717027701406222,0.6931471805599453,5.480013727948073,3,At Risk
172,12562.0,8,7,3781.74,2.19722457733622,2.079441541679836,8.23820389374878,1,Champions
173,12564.0,261,1,456.9,5.568344503761097,0.6931471805599453,6.12665081966305,3,At Risk
174,12565.0,289,1,145.92000000000002,5.66988092298052,0.6931471805599453,4.989888220951467,3,At Risk
175,12566.0,86,1,351.65,4.465908118654584,0.6931471805599453,5.865476063654188,3,Potential Customers
176,12567.0,23,10,9401.28,3.1780538303479458,2.3978952727983707,9.148707492038316,1,Champions
177,12569.0,2,32,4124.6900000000005,1.0986122886681098,3.49650756146648,8.324988557507531,1,Champions
178,12571.0,40,2,519.61,3.713572066704308,1.0986122886681098,6.255001200981438,0,Champions
179,12572.0,9,2,1020.42,2.302585092994046,1.0986122886681098,6.928949094989139,0,Champions
180,12573.0,227,1,160.54000000000002,5.429345628954441,0.6931471805599453,5.08475279001415,3,At Risk
181,12574.0,316,1,218.45,5.75890177387728,0.6931471805599453,5.391124416134243,3,At Risk
182,12576.0,36,5,1315.83,3.610917912644224,1.791759469228055,7.182982612166326,2,Champions
183,12577.0,35,3,657.8,3.58351893845611,1.3862943611198906,6.490419998303485,2,Champions
184,12578.0,21,2,2794.51,3.091042453358316,1.0986122886681098,7.935769837637909,2,Champions
185,12579.0,78,1,440.42,4.3694478524670215,0.6931471805599453,6.0899968031722285,3,Potential Customers
186,12580.0,247,1,415.7,5.513428746164983,0.6931471805599453,6.032366538428407,3,At Risk
187,12581.0,40,1,197.71,3.713572066704308,0.6931471805599453,5.291846475417725,3,Potential Customers
188,12582.0,239,2,511.36,5.480638923341991,1.0986122886681098,6.239027502962935,3,At Risk
189,12583.0,3,15,7281.38,1.3862943611198906,2.772588722239781,8.89321301083995,1,Champions
190,12584.0,4,9,2338.15,1.6094379124341005,2.302585092994046,7.757542894498013,1,Champions
191,12585.0,234,2,2040.1,5.459585514144159,1.0986122886681098,7.621244157199997,2,At Risk
192,12586.0,17,1,196.94000000000003,2.8903717578961645,0.6931471805599453,5.2879639544685455,0,Potential Customers
193,12587.0,8,1,144.0,2.19722457733622,0.6931471805599453,4.976733742420574,0,Potential Customers
194,12588.0,39,1,214.9,3.688879454113936,0.6931471805599453,5.3748153375207615,3,Potential Customers
195,12589.0,29,2,646.68,3.4011973816621555,1.0986122886681098,6.473396747218991,0,Champions
196,12590.0,211,2,9864.26,5.356586274672012,1.0986122886681098,9.196774773912752,2,At Risk
197,12591.0,317,1,452.85,5.762051382780177,0.6931471805599453,6.117766746972636,3,At Risk
198,12592.0,92,2,437.6,4.532599493153256,1.0986122886681098,6.083587835983788,3,Potential Customers
199,12593.0,109,3,418.1,4.700480365792417,1.3862943611198906,6.038109554931026,3,Potential Customers
200,12594.0,38,10,3338.2200000000003,3.6635616461296463,2.3978952727983707,8.113492525763553,1,Champions
201,12596.0,51,2,618.27,3.951243718581428,1.0986122886681098,6.428541364981557,2,Potential Customers
202,12597.0,19,4,3811.22,2.995732273553991,1.6094379124341005,8.245966975595675,2,Champions
203,12598.0,10,8,3023.08,2.3978952727983707,2.19722457733622,8.01436219197595,1,Champions
204,12599.0,29,7,1032.58,3.4011973816621555,2.079441541679836,6.940783782995926,2,Champions
205,12600.0,29,10,2599.04,3.4011973816621555,2.3978952727983707,7.863282108506616,1,Champions
206,12601.0,190,5,577.0600000000001,5.25227342804663,1.791759469228055,6.359677669513258,2,Potential Customers
207,12602.0,59,1,153.12,4.0943445622221,0.6931471805599453,5.037731519757957,3,Potential Customers
208,12603.0,22,1,739.1999999999999,3.1354942159291497,0.6931471805599453,6.606920419952056,0,Champions
209,12604.0,79,2,254.18,4.382026634673881,1.0986122886681098,5.541969178493598,3,Potential Customers
210,12607.0,60,1,1579.51,4.110873864173311,0.6931471805599453,7.3655028587473295,2,Potential Customers
211,12609.0,78,3,1126.85,4.3694478524670215,1.3862943611198906,7.0280684444921455,2,Potential Customers
212,12610.0,23,5,2099.54,3.1780538303479458,1.791759469228055,7.6499497335130995,2,Champions
213,12611.0,52,1,1193.32,3.970291913552122,0.6931471805599453,7.085332264745334,2,Potential Customers
214,12612.0,74,1,704.04,4.31748811353631,0.6931471805599453,6.558254538791405,3,Potential Customers
215,12613.0,57,5,3344.38,4.060443010546419,1.791759469228055,8.115335568501695,2,Potential Customers
216,12614.0,278,1,315.6,5.631211781821365,0.6931471805599453,5.757639147446912,3,At Risk
217,12615.0,2,4,2291.19,1.0986122886681098,1.6094379124341005,7.73726297143202,1,Champions
218,12616.0,95,2,713.3,4.564348191467836,1.0986122886681098,6.571303042160927,3,Potential Customers
219,12617.0,29,1,355.53000000000003,3.4011973816621555,0.6931471805599453,5.876418387786465,0,Potential Customers
220,12618.0,22,1,177.31,3.1354942159291497,0.6931471805599453,5.183523608545955,0,Potential Customers
221,12619.0,16,9,3641.24,2.833213344056216,2.302585092994046,8.200354155974704,1,Champions
222,12620.0,15,3,1339.41,2.772588722239781,1.3862943611198906,7.20073081629489,2,Champions
223,12621.0,2,20,13689.67,1.0986122886681098,3.044522437723423,9.524469857917657,1,Champions
224,12622.0,232,1,180.1,5.4510384535657,0.6931471805599453,5.199049364889368,3,At Risk
225,12623.0,276,1,305.1,5.6240175061873385,0.6931471805599453,5.723911845951367,3,At Risk
226,12624.0,106,2,641.13,4.672828834461906,1.0986122886681098,6.464790775403018,3,Potential Customers
227,12625.0,212,2,2683.82,5.3612921657094255,1.0986122886681098,7.895368965589599,2,At Risk
228,12626.0,23,9,6620.4800000000005,3.1780538303479458,2.302585092994046,8.798074188898816,1,Champions
229,12627.0,11,7,4478.53,2.4849066497880004,2.079441541679836,8.407273409191232,1,Champions
230,12628.0,4,3,786.46,1.6094379124341005,1.3862943611198906,6.668812575758953,0,Champions
231,12630.0,10,2,1270.88,2.3978952727983707,1.0986122886681098,7.148251399827164,0,Champions
232,12631.0,57,1,640.5,4.060443010546419,0.6931471805599453,6.463809184055691,3,Potential Customers
233,12633.0,59,4,2163.98,4.0943445622221,1.6094379124341005,7.680166402518632,2,Potential Customers
234,12635.0,90,2,1689.18,4.51085950651685,1.0986122886681098,7.432590311121191,2,Potential Customers
235,12637.0,67,8,6021.9,4.219507705176107,2.19722457733622,8.70332414988414,2,Potential Customers
236,12638.0,33,1,671.69,3.5263605246161616,0.6931471805599453,6.511284599453549,0,Champions
237,12639.0,239,1,486.1,5.480638923341991,0.6931471805599453,6.188469440812497,3,At Risk
238,12640.0,24,3,1174.58,3.218875824868201,1.3862943611198906,7.06951692181073,2,Champions
239,12641.0,115,1,185.9,4.7535901911063645,0.6931471805599453,5.230573714461517,3,Potential Customers
240,12642.0,25,3,1013.26,3.258096538021482,1.3862943611198906,6.921914561540048,2,Champions
241,12643.0,128,6,3344.64,4.859812404361672,1.9459101490553128,8.11541328460481,2,Potential Customers
242,12644.0,130,1,477.91,4.875197323201151,0.6931471805599453,6.171512688316606,3,Potential Customers
243,12645.0,34,4,1775.18,3.555348061489413,1.6094379124341005,7.482220269767765,2,Champions
244,12646.0,5,2,1346.97,1.791759469228055,1.0986122886681098,7.206355036031724,0,Champions
245,12647.0,22,12,3722.82,3.1354942159291497,2.5649493574615367,8.222505302105255,1,Champions
246,12648.0,155,1,318.05,5.049856007249537,0.6931471805599453,5.765347830314356,3,Potential Customers
247,12649.0,107,3,623.51,4.68213122712422,1.3862943611198906,6.4369673422476765,2,Potential Customers
248,12650.0,3,1,314.44,1.3862943611198906,0.6931471805599453,5.753968489569372,0,Potential Customers
249,12651.0,335,1,114.0,5.817111159963204,0.6931471805599453,4.74493212836325,3,At Risk
250,12652.0,331,1,919.98,5.805134968916488,0.6931471805599453,6.82543832049292,3,At Risk
251,12653.0,149,2,2209.85,5.010635294096256,1.0986122886681098,7.701132335950876,2,Potential Customers
252,12654.0,11,5,601.98,2.4849066497880004,1.791759469228055,6.401884028681278,0,Champions
253,12656.0,17,5,4051.17,2.8903717578961645,1.791759469228055,8.30700781907883,1,Champions
254,12657.0,11,4,1643.18,2.4849066497880004,1.6094379124341005,7.4049970586737315,2,Champions
255,12658.0,19,1,686.05,2.995732273553991,0.6931471805599453,6.532407069777784,0,Champions
256,12659.0,30,1,91.68,3.4339872044851463,0.6931471805599453,4.529152699564175,3,Potential Customers
257,12660.0,11,1,245.1,2.4849066497880004,0.6931471805599453,5.50573795739701,0,Potential Customers
258,12662.0,1,11,3849.78,0.6931471805599453,2.4849066497880004,8.256031004164345,1,Champions
259,12664.0,8,9,4881.88,2.19722457733622,2.302585092994046,8.49349048870337,1,Champions
260,12665.0,325,1,63.0,5.786897381366708,0.6931471805599453,4.158883083359672,3,At Risk
261,12667.0,58,1,620.13,4.07753744390572,0.6931471805599453,6.431540399799522,3,Potential Customers
262,12668.0,12,4,3807.15,2.5649493574615367,1.6094379124341005,8.244898785891763,1,Champions
263,12669.0,151,3,2744.03,5.0238805208462765,1.3862943611198906,7.917547282845659,2,Potential Customers
264,12670.0,10,5,2996.05,2.3978952727983707,1.791759469228055,8.005383750527514,1,Champions
265,12672.0,330,1,225.9,5.802118375377063,0.6931471805599453,5.424509391785796,3,At Risk
266,12673.0,5,2,610.52,1.791759469228055,1.0986122886681098,6.415947661051908,0,Champions
267,12674.0,39,4,1970.6,3.688879454113936,1.6094379124341005,7.586600674831223,2,Champions
268,12676.0,25,6,1331.39,3.258096538021482,1.9459101490553128,7.194729601037682,2,Champions
269,12678.0,42,12,17628.46,3.7612001156935615,2.5649493574615367,9.7773266453142,1,Champions
270,12679.0,59,4,1113.02,4.0943445622221,1.6094379124341005,7.015730373647435,2,Potential Customers
271,12680.0,1,4,862.81,0.6931471805599453,1.6094379124341005,6.761352837213469,0,Champions
272,12681.0,15,22,13787.54,2.772588722239781,3.1354942159291497,9.531593091360708,1,Champions
273,12682.0,4,31,12288.22,1.6094379124341005,3.4657359027997265,9.416477734313304,1,Champions
274,12683.0,4,15,8476.57,1.6094379124341005,2.772588722239781,9.045179131116988,1,Champions
275,12684.0,8,7,2283.63,2.19722457733622,2.079441541679836,7.733959364615189,1,Champions
276,12685.0,28,6,2863.08,3.367295829986474,1.9459101490553128,7.960002460651312,2,Champions
277,12686.0,372,1,89.14,5.921578419643816,0.6931471805599453,4.501364017262502,3,At Risk
278,12688.0,114,1,4873.81,4.74493212836325,0.6931471805599453,8.491836408313453,2,Potential Customers
279,12689.0,26,2,1247.61,3.295836866004329,1.0986122886681098,7.1297862115656185,2,Champions
280,12690.0,206,1,389.01,5.332718793265369,0.6931471805599453,5.966172379820607,3,At Risk
281,12691.0,28,6,1035.8,3.367295829986474,1.9459101490553128,6.94389432559801,2,Champions
282,12693.0,127,4,855.91,4.852030263919617,1.6094379124341005,6.753332895580138,2,Potential Customers
283,12694.0,70,2,869.67,4.262679877041316,1.0986122886681098,6.769263030204804,2,Potential Customers
284,12695.0,7,4,582.1,2.079441541679836,1.6094379124341005,6.368358698228111,0,Champions
285,12697.0,29,3,957.59,3.4011973816621555,1.3862943611198906,6.865463454791294,2,Champions
